[8, 5, 90.1, 529.8, 14.7, 66, 2.7, 0.0, 2.236067977]
[8, 2, 91.0, 561.6, 21.6, 19, 6.7, 0.0, 2.236067977]
[8, 7, 91.4, 601.4, 19.5, 39, 6.3, 0.0, 2.236067977]
[8, 7, 90.2, 631.2, 17.9, 44, 2.2, 0.0, 2.236067977]
[8, 2, 94.8, 647.1, 18.6, 51, 4.5, 0.0, 2.236067977]
[8, 3, 92.1, 654.1, 16.6, 47, 0.9, 0.0, 2.236067977]
[8, 4, 91.7, 661.3, 20.2, 45, 3.6, 0.0, 2.236067977]
[9, 4, 92.9, 706.4, 21.5, 15, 0.9, 0.0, 2.236067977]
[9, 4, 92.9, 706.4, 25.4, 27, 2.2, 0.0, 2.236067977]
[9, 4, 92.9, 706.4, 22.4, 34, 2.2, 0.0, 2.236067977]
[9, 7, 93.5, 728.6, 25.3, 36, 3.6, 0.0, 2.236067977]
[3, 6, 91.7, 80.8, 17.4, 25, 4.9, 0.0, 7.810249676]
[8, 6, 90.2, 624.2, 14.7, 59, 5.8, 0.0, 7.810249676]
[3, 5, 91.7, 80.8, 17.4, 24, 5.4, 0.0, 10.0]
[8, 7, 92.3, 488.0, 20.8, 32, 6.3, 0.0, 10.0]
[8, 7, 91.4, 601.4, 18.2, 43, 4.9, 0.0, 10.0]
[8, 1, 91.1, 638.8, 23.4, 22, 2.7, 0.0, 10.0]
[9, 7, 89.7, 704.4, 17.8, 64, 1.3, 0.0, 5.656854249]
[2, 6, 83.9, 30.2, 12.7, 48, 1.8, 0.0, 5.0]
[3, 6, 69.0, 15.5, 17.4, 24, 5.4, 0.0, 5.0]
[8, 7, 91.4, 601.4, 11.6, 87, 4.5, 0.0, 5.0]
[8, 7, 91.4, 601.4, 19.8, 39, 5.4, 0.0, 5.0]
[8, 7, 91.4, 601.4, 19.8, 39, 5.4, 0.0, 5.0]
[8, 2, 88.8, 614.5, 14.4, 66, 5.4, 0.0, 5.0]
[8, 2, 94.8, 647.1, 20.1, 40, 4.0, 0.0, 4.472135955]
[9, 6, 92.5, 674.4, 24.1, 29, 4.5, 0.0, 4.472135955]
[1, 6, 82.1, 9.3, 5.3, 78, 3.1, 0.0, 4.472135955]
[3, 5, 85.9, 57.3, 12.7, 52, 6.3, 0.0, 6.403124237]
[3, 4, 91.4, 74.3, 18.2, 29, 3.1, 0.0, 6.403124237]
[8, 7, 90.2, 631.2, 21.4, 33, 3.1, 0.0, 6.403124237]
[9, 6, 92.5, 698.6, 20.3, 45, 3.1, 0.0, 6.403124237]
[9, 1, 88.6, 709.9, 17.4, 56, 5.4, 0.0, 6.403124237]
[3, 5, 85.9, 57.3, 13.7, 43, 5.8, 0.0, 5.656854249]
[3, 5, 91.7, 77.5, 18.8, 18, 4.5, 0.0, 5.0]
[9, 7, 89.7, 704.4, 22.8, 39, 3.6, 0.0, 5.0]
[9, 1, 91.8, 724.3, 18.9, 35, 2.7, 0.0, 5.0]
[3, 2, 88.1, 67.6, 15.8, 27, 7.6, 0.0, 5.0]
[3, 2, 88.1, 67.6, 15.5, 27, 6.3, 0.0, 5.830951895]
[3, 6, 91.7, 80.8, 11.6, 30, 6.3, 0.0, 5.0]
[3, 6, 91.7, 80.8, 15.2, 27, 4.9, 0.0, 5.0]
[3, 1, 90.1, 86.6, 10.6, 30, 4.0, 0.0, 5.0]
[8, 4, 93.0, 466.6, 19.6, 36, 3.1, 0.0, 5.0]
[8, 1, 91.5, 608.2, 10.3, 74, 2.2, 0.0, 5.0]
[8, 1, 91.5, 608.2, 17.1, 43, 5.4, 0.0, 5.0]
[9, 7, 92.4, 680.7, 22.5, 42, 5.4, 0.0, 5.0]
[9, 2, 84.4, 671.9, 17.9, 45, 3.1, 0.0, 5.0]
[9, 5, 94.3, 692.3, 19.8, 50, 5.4, 0.0, 5.0]
[10, 7, 92.6, 691.8, 20.6, 24, 5.4, 0.0, 5.0]
[3, 1, 87.6, 103.8, 9.0, 49, 2.2, 0.0, 5.830951895]
[9, 5, 93.5, 728.6, 17.2, 43, 3.1, 0.0, 5.830951895]
[10, 3, 91.4, 673.8, 15.9, 46, 3.6, 0.0, 5.830951895]
[10, 7, 92.6, 691.8, 15.4, 35, 0.9, 0.0, 5.385164807]
[2, 6, 68.2, 87.2, 15.4, 40, 2.7, 0.0, 7.211102551]
[3, 1, 87.2, 64.7, 14.0, 39, 3.1, 0.0, 7.211102551]
[3, 7, 89.3, 102.2, 10.6, 46, 4.9, 0.0, 7.211102551]
[9, 4, 93.7, 685.2, 17.6, 42, 3.1, 0.0, 7.211102551]
[3, 2, 88.1, 67.6, 14.9, 38, 2.7, 0.0, 5.830951895]
[8, 6, 93.5, 594.2, 17.6, 52, 5.8, 0.0, 5.830951895]
[9, 7, 92.4, 680.7, 17.2, 58, 1.3, 0.0, 6.708203932]
[9, 1, 90.9, 686.5, 15.6, 66, 3.1, 0.0, 6.708203932]
[7, 2, 85.8, 313.4, 18.0, 42, 2.7, 0.36, 12.72792206]
[9, 2, 91.0, 692.6, 21.7, 38, 2.2, 0.43, 4.123105626]
[9, 1, 90.9, 686.5, 21.9, 39, 1.8, 0.47, 5.385164807]
[8, 3, 95.5, 513.3, 23.3, 31, 4.5, 0.55, 2.236067977]
[8, 5, 90.1, 529.8, 21.2, 51, 8.9, 0.61, 10.0]
[7, 6, 90.0, 296.3, 16.6, 53, 5.4, 0.71, 2.236067977]
[8, 3, 95.5, 513.3, 23.8, 32, 5.4, 0.77, 5.385164807]
[8, 4, 95.2, 578.8, 27.4, 22, 4.0, 0.9, 7.810249676]
[3, 1, 90.1, 86.6, 13.2, 40, 5.4, 0.95, 6.403124237]
[9, 2, 84.4, 671.9, 24.2, 28, 3.6, 0.96, 8.544003745]
[8, 2, 94.8, 647.1, 17.4, 43, 6.7, 1.07, 2.828427125]
[9, 4, 93.7, 685.2, 23.7, 25, 4.5, 1.12, 10.0]
[6, 5, 92.5, 433.3, 23.2, 39, 5.4, 1.19, 7.810249676]
[7, 7, 90.1, 355.2, 24.8, 29, 2.2, 1.36, 12.72792206]
[7, 6, 90.1, 424.1, 24.6, 43, 1.8, 1.43, 5.0]
[9, 5, 94.3, 692.3, 20.1, 47, 4.9, 1.46, 6.403124237]
[9, 6, 93.4, 721.4, 29.6, 27, 2.7, 1.46, 5.099019514]
[8, 7, 94.8, 647.1, 16.4, 47, 1.3, 1.56, 8.062257748]
[9, 6, 93.4, 721.4, 28.6, 27, 2.2, 1.61, 4.472135955]
[8, 3, 92.1, 654.1, 18.4, 45, 3.6, 1.63, 2.828427125]
[8, 3, 92.1, 654.1, 20.5, 35, 4.0, 1.64, 4.472135955]
[9, 5, 92.4, 668.0, 19.0, 34, 5.8, 1.69, 8.062257748]
[3, 1, 90.1, 86.6, 16.1, 29, 3.1, 1.75, 8.062257748]
[8, 4, 95.2, 578.8, 20.3, 41, 4.0, 1.9, 7.211102551]
[3, 6, 90.6, 100.4, 15.2, 31, 8.5, 1.94, 6.708203932]
[9, 6, 92.5, 674.4, 17.8, 56, 1.8, 1.95, 10.0]
[9, 7, 89.7, 704.4, 17.8, 67, 2.2, 2.01, 9.433981132]
[3, 4, 84.9, 55.0, 5.3, 70, 4.5, 2.14, 7.810249676]
[8, 3, 92.1, 654.1, 16.6, 47, 0.9, 2.29, 7.810249676]
[8, 3, 96.0, 570.5, 23.4, 33, 4.5, 2.51, 7.810249676]
[3, 5, 91.2, 97.8, 14.6, 26, 9.4, 2.53, 7.810249676]
[8, 4, 95.2, 578.8, 20.7, 45, 2.2, 2.55, 10.0]
[9, 3, 92.9, 699.6, 21.9, 35, 1.8, 2.57, 6.403124237]
[8, 3, 85.6, 609.6, 17.4, 50, 4.0, 2.69, 10.0]
[8, 7, 91.4, 601.4, 20.1, 39, 5.4, 2.74, 8.062257748]
[9, 1, 90.9, 686.5, 17.7, 39, 2.2, 3.07, 5.656854249]
[8, 6, 90.2, 624.2, 14.2, 53, 1.8, 3.5, 4.123105626]
[8, 6, 90.2, 624.2, 20.3, 39, 4.9, 4.53, 4.123105626]
[4, 4, 81.5, 55.2, 5.8, 54, 5.8, 4.61, 7.810249676]
[8, 7, 90.2, 631.2, 19.2, 44, 2.7, 4.69, 5.385164807]
[9, 3, 90.1, 735.7, 18.3, 45, 2.2, 4.88, 5.385164807]
[8, 2, 88.8, 614.5, 14.4, 66, 5.4, 5.23, 10.0]
[9, 7, 92.4, 680.7, 23.9, 32, 6.7, 5.33, 3.16227766]
[10, 1, 84.9, 664.2, 19.1, 32, 4.0, 5.44, 10.0]
[2, 7, 86.8, 48.3, 12.4, 53, 2.2, 6.38, 6.403124237]
[10, 1, 91.7, 696.1, 16.8, 45, 4.5, 6.83, 8.062257748]
[8, 5, 93.9, 586.7, 20.8, 34, 4.9, 6.96, 10.0]
[9, 2, 91.0, 692.6, 17.6, 46, 3.1, 7.04, 5.385164807]
[3, 7, 89.3, 102.2, 11.5, 39, 5.8, 7.19, 10.0]
[9, 1, 90.9, 686.5, 21.0, 42, 2.2, 7.3, 5.099019514]
[3, 6, 90.8, 89.4, 13.3, 42, 0.9, 7.4, 7.211102551]
[3, 7, 90.7, 92.4, 11.5, 60, 4.0, 8.24, 8.062257748]
[3, 5, 91.2, 97.8, 11.7, 33, 4.0, 8.31, 7.810249676]
[8, 4, 95.2, 578.8, 24.2, 28, 2.7, 8.68, 5.385164807]
[8, 2, 94.8, 647.1, 24.6, 22, 4.5, 8.71, 2.828427125]
[9, 3, 92.9, 699.6, 24.3, 25, 4.0, 9.41, 6.403124237]
[8, 2, 94.8, 647.1, 24.6, 22, 4.5, 10.01, 2.828427125]
[8, 5, 93.9, 586.7, 23.5, 36, 5.4, 10.02, 5.385164807]
[4, 4, 81.5, 55.2, 5.8, 54, 5.8, 10.93, 7.810249676]
[9, 4, 92.9, 706.4, 21.5, 15, 0.9, 11.06, 6.403124237]
[9, 2, 91.0, 692.6, 13.9, 59, 6.3, 11.24, 5.0]
[9, 1, 63.5, 665.3, 22.6, 38, 3.6, 11.32, 4.472135955]
[9, 2, 91.0, 692.6, 21.6, 33, 2.2, 11.53, 5.099019514]
[3, 7, 90.1, 83.7, 12.4, 54, 3.6, 12.1, 7.810249676]
[2, 7, 83.9, 32.1, 8.8, 68, 2.2, 13.05, 8.062257748]
[10, 3, 91.4, 673.8, 20.2, 37, 2.7, 13.7, 10.0]
[3, 6, 90.6, 100.4, 15.1, 64, 4.0, 13.99, 7.810249676]
[9, 4, 92.9, 706.4, 22.1, 34, 1.8, 14.57, 6.403124237]
[8, 6, 93.5, 594.2, 22.9, 31, 7.2, 15.45, 2.828427125]
[9, 2, 91.0, 692.6, 20.7, 37, 2.2, 17.2, 8.602325267]
[9, 5, 92.4, 668.0, 19.6, 33, 6.3, 19.23, 7.810249676]
[9, 4, 93.7, 685.2, 23.2, 26, 4.9, 23.41, 8.544003745]
[10, 6, 90.6, 686.9, 18.4, 25, 3.1, 24.23, 5.656854249]
[8, 6, 93.5, 594.2, 5.1, 96, 5.8, 26.0, 8.062257748]
[9, 5, 94.3, 692.3, 20.1, 47, 4.9, 26.13, 8.062257748]
[3, 1, 87.6, 103.8, 11.0, 46, 5.8, 27.35, 7.615773106]
[3, 6, 91.7, 80.8, 17.0, 27, 4.9, 28.66, 5.656854249]
[3, 6, 91.7, 80.8, 17.0, 27, 4.9, 28.66, 5.656854249]
[9, 7, 92.4, 680.7, 16.9, 60, 1.3, 29.48, 5.656854249]
[9, 1, 88.6, 709.9, 12.4, 73, 6.3, 30.32, 3.16227766]
[9, 3, 92.9, 699.6, 19.4, 19, 1.3, 31.72, 6.403124237]
[3, 1, 90.1, 86.6, 15.2, 27, 3.1, 31.86, 7.810249676]
[8, 7, 90.2, 631.2, 16.2, 59, 3.1, 32.07, 10.0]
[9, 5, 93.3, 713.9, 18.6, 49, 3.6, 35.88, 5.0]
[3, 1, 87.6, 103.8, 11.0, 46, 5.8, 36.85, 5.0]
[7, 5, 88.3, 309.9, 13.4, 79, 3.6, 37.02, 2.828427125]
[9, 3, 90.1, 735.7, 15.4, 57, 4.5, 37.71, 8.062257748]
[9, 7, 93.5, 728.6, 22.9, 39, 4.9, 48.55, 5.656854249]
[10, 1, 91.7, 696.1, 16.1, 44, 4.0, 49.37, 8.602325267]
[8, 6, 92.2, 480.8, 20.1, 34, 4.5, 58.3, 10.0]
[9, 7, 93.5, 728.6, 28.3, 26, 3.1, 64.1, 7.211102551]
[8, 6, 92.2, 480.8, 16.4, 43, 4.0, 71.3, 10.0]
[9, 3, 92.9, 699.6, 26.4, 21, 4.5, 88.49, 5.656854249]
[9, 7, 93.5, 728.6, 27.8, 27, 3.1, 95.18, 5.099019514]
[9, 2, 91.0, 692.6, 18.7, 43, 2.7, 103.39, 7.211102551]
[9, 2, 84.4, 671.9, 24.3, 36, 3.1, 105.66, 9.848857802]
[9, 6, 92.5, 674.4, 17.7, 25, 3.1, 154.88, 6.403124237]
[8, 7, 91.4, 601.4, 19.6, 41, 5.8, 196.48, 10.0]
[9, 6, 92.5, 674.4, 18.2, 46, 1.8, 200.94, 2.828427125]
[9, 2, 91.0, 692.6, 18.8, 40, 2.2, 212.88, 2.236067977]
[9, 6, 92.5, 674.4, 25.1, 27, 4.0, 1090.84, 7.810249676]
[4, 7, 81.9, 7.9, 13.4, 75, 1.8, 0.0, 8.602325267]
[4, 3, 88.0, 43.5, 15.2, 51, 2.7, 0.0, 6.708203932]
[4, 5, 83.0, 85.3, 16.7, 20, 3.1, 0.0, 5.656854249]
[8, 7, 94.2, 589.9, 15.4, 66, 4.0, 10.13, 4.472135955]
[8, 7, 91.8, 700.7, 21.9, 73, 7.6, 0.0, 8.062257748]
[8, 7, 91.8, 700.7, 22.4, 54, 7.6, 2.87, 4.472135955]
[8, 7, 91.8, 700.7, 26.8, 38, 6.3, 0.76, 5.0]
[8, 7, 91.8, 700.7, 25.7, 39, 5.4, 0.09, 6.403124237]
[8, 3, 92.2, 503.6, 20.7, 70, 2.2, 0.75, 4.472135955]
[8, 3, 93.1, 666.7, 28.7, 28, 2.7, 0.0, 10.0]
[8, 3, 93.1, 666.7, 21.7, 40, 0.4, 2.47, 5.0]
[8, 3, 93.1, 666.7, 26.8, 25, 3.1, 0.68, 9.433981132]
[8, 3, 93.1, 666.7, 24.0, 36, 3.1, 0.24, 9.433981132]
[8, 3, 93.1, 666.7, 22.1, 37, 3.6, 0.21, 7.810249676]
[8, 4, 91.9, 565.5, 21.4, 38, 2.7, 1.52, 8.062257748]
[8, 4, 91.6, 621.7, 18.9, 41, 3.1, 10.34, 6.708203932]
[8, 4, 87.5, 694.8, 22.3, 46, 4.0, 0.0, 5.385164807]
[8, 6, 94.2, 581.1, 23.9, 41, 2.2, 8.02, 10.0]
[8, 6, 94.2, 581.1, 21.4, 44, 2.7, 0.68, 5.0]
[8, 6, 91.8, 692.3, 20.6, 59, 0.9, 0.0, 5.0]
[8, 6, 91.8, 692.3, 23.7, 40, 1.8, 1.38, 8.062257748]
[8, 1, 93.6, 542.0, 28.3, 32, 4.0, 8.85, 4.472135955]
[8, 5, 91.6, 573.0, 11.2, 84, 7.6, 3.3, 5.0]
[8, 5, 91.6, 573.0, 21.4, 42, 3.1, 4.25, 4.472135955]
[8, 5, 91.1, 629.1, 19.3, 39, 3.6, 1.56, 6.708203932]
[8, 5, 94.3, 684.4, 21.8, 53, 3.1, 6.54, 5.656854249]
[8, 2, 93.7, 550.3, 22.1, 54, 7.6, 0.79, 5.656854249]
[8, 2, 94.3, 607.1, 19.4, 55, 4.0, 0.17, 7.810249676]
[8, 2, 92.1, 658.2, 23.7, 24, 3.1, 0.0, 2.828427125]
[8, 2, 92.1, 658.2, 21.0, 32, 3.1, 0.0, 5.0]
[8, 2, 92.1, 658.2, 19.1, 53, 2.7, 4.4, 5.656854249]
[8, 2, 92.1, 658.2, 21.8, 56, 3.1, 0.52, 2.828427125]
[8, 2, 92.1, 658.2, 20.1, 58, 4.5, 9.27, 10.0]
[8, 2, 92.1, 658.2, 20.2, 47, 4.0, 3.09, 5.385164807]
[12, 7, 84.4, 353.5, 4.8, 57, 8.5, 8.98, 7.211102551]
[12, 3, 84.0, 354.6, 5.1, 61, 8.0, 11.19, 10.0]
[12, 4, 84.6, 352.0, 5.1, 61, 4.9, 5.38, 7.211102551]
[12, 1, 85.4, 349.7, 4.6, 21, 8.5, 17.85, 5.656854249]
[12, 1, 85.4, 349.7, 4.6, 21, 8.5, 10.73, 5.0]
[12, 1, 85.4, 349.7, 4.6, 21, 8.5, 22.03, 5.656854249]
[12, 1, 85.4, 349.7, 4.6, 21, 8.5, 9.77, 5.656854249]
[12, 5, 84.7, 352.6, 2.2, 59, 4.9, 9.27, 7.211102551]
[12, 2, 85.4, 349.7, 5.1, 24, 8.5, 24.77, 7.810249676]
[2, 7, 84.9, 353.5, 4.2, 51, 4.0, 0.0, 6.708203932]
[2, 3, 86.9, 18.7, 8.8, 35, 3.1, 1.1, 5.0]
[2, 5, 85.2, 15.8, 7.5, 46, 8.0, 24.24, 6.403124237]
[7, 7, 93.9, 411.8, 23.4, 40, 6.3, 0.0, 5.385164807]
[7, 3, 91.2, 437.7, 12.6, 90, 7.6, 0.0, 9.219544457]
[7, 6, 91.6, 474.9, 22.1, 49, 2.7, 0.0, 8.062257748]
[7, 6, 91.6, 474.9, 24.2, 32, 1.8, 0.0, 8.062257748]
[7, 6, 91.6, 474.9, 24.3, 30, 1.8, 0.0, 8.062257748]
[7, 6, 91.6, 474.9, 18.7, 53, 1.8, 0.0, 5.385164807]
[7, 6, 91.6, 474.9, 25.3, 39, 0.9, 8.0, 9.848857802]
[7, 5, 91.6, 466.3, 22.9, 40, 1.3, 2.64, 6.403124237]
[7, 2, 93.1, 430.8, 26.9, 28, 5.4, 86.45, 9.219544457]
[7, 2, 92.3, 440.9, 17.1, 67, 3.6, 6.57, 10.0]
[6, 7, 93.1, 430.8, 22.2, 48, 1.3, 0.0, 8.602325267]
[6, 7, 90.4, 290.8, 14.3, 46, 1.8, 0.9, 7.211102551]
[6, 7, 90.4, 290.8, 15.4, 45, 2.2, 0.0, 10.0]
[6, 3, 91.2, 377.2, 19.6, 43, 4.9, 0.0, 10.0]
[6, 6, 53.4, 233.8, 10.6, 90, 2.7, 0.0, 7.810249676]
[6, 1, 90.4, 298.1, 20.7, 25, 4.9, 0.0, 7.810249676]
[6, 1, 90.4, 298.1, 19.1, 39, 5.4, 3.52, 7.810249676]
[6, 5, 91.1, 232.1, 19.2, 38, 4.5, 0.0, 6.708203932]
[6, 5, 91.1, 232.1, 19.2, 38, 4.5, 0.0, 6.708203932]
[5, 6, 85.1, 113.8, 11.3, 94, 4.9, 0.0, 7.810249676]
[9, 7, 89.6, 714.3, 19.0, 52, 2.2, 0.0, 4.123105626]
[9, 7, 89.6, 714.3, 17.1, 53, 5.4, 0.41, 8.062257748]
[9, 7, 89.6, 714.3, 23.8, 35, 3.6, 5.18, 5.0]
[9, 7, 92.4, 758.1, 16.0, 45, 1.8, 0.0, 4.472135955]
[9, 7, 92.4, 758.1, 24.9, 27, 2.2, 0.0, 4.472135955]
[9, 7, 92.4, 758.1, 25.3, 27, 2.7, 0.0, 8.062257748]
[9, 7, 92.4, 758.1, 24.8, 28, 1.8, 14.29, 6.708203932]
[9, 7, 50.4, 706.6, 12.2, 78, 6.3, 0.0, 4.472135955]
[9, 3, 92.6, 777.1, 24.3, 27, 4.9, 0.0, 7.810249676]
[9, 3, 92.6, 777.1, 19.7, 41, 1.8, 1.58, 5.656854249]
[9, 3, 91.2, 817.5, 18.5, 30, 2.7, 0.0, 5.0]
[9, 4, 92.4, 739.4, 18.6, 24, 5.8, 0.0, 6.403124237]
[9, 4, 92.4, 739.4, 19.2, 24, 4.9, 3.78, 5.656854249]
[9, 4, 92.8, 783.5, 21.6, 27, 2.2, 0.0, 7.810249676]
[9, 4, 92.8, 783.5, 21.6, 28, 6.3, 4.41, 6.403124237]
[9, 4, 92.8, 783.5, 18.9, 34, 7.2, 34.36, 6.708203932]
[9, 4, 92.8, 783.5, 16.8, 28, 4.0, 7.21, 4.123105626]
[9, 4, 92.8, 783.5, 16.8, 28, 4.0, 1.01, 7.810249676]
[9, 4, 90.7, 822.8, 12.9, 39, 2.7, 2.18, 5.830951895]
[9, 4, 88.1, 726.9, 13.7, 56, 1.8, 4.42, 7.810249676]
[9, 6, 92.2, 751.5, 24.2, 27, 3.1, 0.0, 4.123105626]
[9, 6, 92.2, 751.5, 24.1, 27, 3.1, 0.0, 6.403124237]
